_Slack Central_Ralco/Ralco_U1/LF_RALC_U1 Central_Ralco/Ralco_U1/s13
3 +0.500000000000000E+02
+0.134885069849354E+05 +0.265828921032967E+02 +0.960875930061941E+04 -0.530483549173327E+01 +0.114930058731387E+05 -0.126260786842949E-12 
+0.134885069849354E+05 -0.934171078967034E+02 +0.960875930061901E+04 -0.125304835491734E+03 +0.114930058731387E+05 -0.120000000000000E+03 
+0.134885069849354E+05 +0.146582892103297E+03 +0.960875930061910E+04 +0.114695164508268E+03 +0.114930058731387E+05 +0.120000000000000E+03 
_PVbus C_ANGOSTURA/Angostura_U1/LF2 C_ANGOSTURA/Angostura_U1/s8
3 +0.500000000000000E+02
+0.115158201288177E+05 +0.233877890818080E+02 +0.443956006302380E+04 +0.817367311831925E+01 +0.112676528168026E+05 -0.135437066666059E+01 
+0.115158201288177E+05 -0.966122109181920E+02 +0.443956006302381E+04 -0.111826326881682E+03 +0.112676528168026E+05 -0.121354370666661E+03 
+0.115158201288177E+05 +0.143387789081808E+03 +0.443956006302373E+04 +0.128173673118319E+03 +0.112676528168026E+05 +0.118645629333339E+03 
_PVbus Central_Canutillar/Canutillar_U1/LF_CANU_U1 Central_Canutillar/Canutillar_U1/s13
3 +0.500000000000000E+02
+0.128395595340271E+05 -0.538294669876575E+01 +0.161141825734513E+04 -0.416538328754457E+02 +0.111395966098995E+05 -0.198524233910141E+02 
+0.128395595340271E+05 -0.125382946698766E+03 +0.161141825746292E+04 -0.161653832876977E+03 +0.111395966098580E+05 -0.139852423391247E+03 
+0.128395595340271E+05 +0.114617053301234E+03 +0.161141825736672E+04 +0.783461671201613E+02 +0.111395966098396E+05 +0.100147576609054E+03 
_PVbus Central_Canutillar/Canutillar_U2/LF_CANU_U2 Central_Canutillar/Canutillar_U2/s13
3 +0.500000000000000E+02
+0.128395595340271E+05 -0.538294669876575E+01 +0.161141825734513E+04 -0.416538328754457E+02 +0.111395966098995E+05 -0.198524233910141E+02 
+0.128395595340271E+05 -0.125382946698766E+03 +0.161141825746292E+04 -0.161653832876977E+03 +0.111395966098580E+05 -0.139852423391247E+03 
+0.128395595340271E+05 +0.114617053301234E+03 +0.161141825736672E+04 +0.783461671201613E+02 +0.111395966098396E+05 +0.100147576609054E+03 
_PVbus Central_Colbun/Colbun_U1/LF_COLB_U1 Central_Colbun/Colbun_U1/s13
3 +0.500000000000000E+02
+0.135977708050096E+05 +0.173333269262267E+02 +0.584596546532711E+04 -0.155011087107956E+02 +0.115942514491737E+05 -0.542092951362433E+01 
+0.135977708050096E+05 -0.102666673073773E+03 +0.584596546532711E+04 -0.135501108710796E+03 +0.115942514491737E+05 -0.125420929513624E+03 
+0.135977708050096E+05 +0.137333326926227E+03 +0.584596546532711E+04 +0.104498891289204E+03 +0.115942514491737E+05 +0.114579070486376E+03 
_PVbus Central_Colbun/Colbun_U2/LF_COLB_U2 Central_Colbun/Colbun_U2/s4
3 +0.500000000000000E+02
+0.135938409812186E+05 +0.173638284510096E+02 +0.584515061309251E+04 -0.154325605648706E+02 +0.115942514491737E+05 -0.539741198103854E+01 
+0.135938409812186E+05 -0.102636171548990E+03 +0.584515061309251E+04 -0.135432560564871E+03 +0.115942514491737E+05 -0.125397411981039E+03 
+0.135938409812186E+05 +0.137363828451010E+03 +0.584515061309251E+04 +0.104567439435129E+03 +0.115942514491737E+05 +0.114602588018961E+03 
_PVbus Central_LaConfluencia/LaConfluencia_U1/LF_LCONFLUE_U1 Central_LaConfluencia/LaConfluencia_U1/s3
3 +0.500000000000000E+02
+0.131832512700919E+05 +0.665913189313987E+01 +0.152358987355055E+04 -0.150081927003815E+02 +0.123290983720087E+05 -0.858753083391985E+01 
+0.131832512700919E+05 -0.113340868106860E+03 +0.152358987355055E+04 -0.135008192700381E+03 +0.123290983720087E+05 -0.128587530833920E+03 
+0.131832512700919E+05 +0.126659131893140E+03 +0.152358987355055E+04 +0.104991807299619E+03 +0.123290983720087E+05 +0.111412469166080E+03 
_PVbus Central_LaConfluencia/LaConfluencia_U2/LF_LCONFLUE_U2 Central_LaConfluencia/LaConfluencia_U2/s1
3 +0.500000000000000E+02
+0.114754796507599E+05 +0.887921387900490E+01 +0.163436913051227E+04 +0.144475717105376E+02 +0.124107480301014E+05 -0.858578774389381E+01 
+0.114754796507599E+05 -0.111120786120995E+03 +0.163436913051227E+04 -0.105552428289462E+03 +0.124107480301014E+05 -0.128585787743894E+03 
+0.114754796507599E+05 +0.128879213879005E+03 +0.163436913051227E+04 +0.134447571710538E+03 +0.124107480301014E+05 +0.111414212256106E+03 
_PVbus Central_LaHiguera/LaHiguera_U1/LF_LHIGUER_U1 Central_LaHiguera/LaHiguera_U1/s13
3 +0.500000000000000E+02
+0.132881545305143E+05 +0.103345392717904E+02 +0.233468420110599E+04 -0.203464283770453E+02 +0.116759011072665E+05 -0.837488124954719E+01 
+0.132881545305143E+05 -0.109665460728210E+03 +0.233468420110598E+04 -0.140346428377045E+03 +0.116759011072665E+05 -0.128374881249547E+03 
+0.132881545305143E+05 +0.130334539271790E+03 +0.233468420110598E+04 +0.996535716229548E+02 +0.116759011072665E+05 +0.111625118750453E+03 
_PVbus Central_LaHiguera/LaHuiguera_U2/LF_LHIGUER_U2 Central_LaHiguera/LaHuiguera_U2/s13
3 +0.500000000000000E+02
+0.132874934434087E+05 +0.103378806922718E+02 +0.233460664082360E+04 -0.203350764359381E+02 +0.116759011072665E+05 -0.837250971497049E+01 
